C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV
2.5566,37.5026,-3.3041,-7.551,-21.4622,-3.502,4.4581,18.5665,0.78796,-0.55341,17.5252,8.6335,-143.5266,68.7639,21.2033,-24.5767,43.2727,26.2062,22.5284,18.6655,-30.2654,-54.8169
-2.483,28.4534,-13.7779,-16.7123,-25.4685,-8.5013,-4.6111,10.5457,-8.2953,-6.4566,8.4852,-1.524,252.4776,61.5581,14.6493,-33.7406,32.154,15.7222,14.6625,8.1822,-41.3712,-64.6262
0.57127,32.4639,-5.268,-9.5141,-23.4653,-3.502,-0.58034,15.504,-2.2398,-2.4784,13.5145,2.539,110.5354,64.1784,18.5817,-27.8495,36.7323,20.3089,19.2509,14.7343,-32.2253,-55.4709
6.5271,41.5131,1.2781,-2.316,-19.4591,1.4973,8.4889,25.5665,7.449,1.4999,21.4722,12.6965,-312.4951,70.7291,25.7911,-20.6493,44.5808,30.7929,26.4614,23.2519,-18.5064,-40.43
3.4728,39.4564,-4.6134,-7.551,-19.4591,-0.51223,6.4735,20.4623,1.3935,0.47323,18.4801,10.665,-258.5141,66.1436,23.1695,-23.2676,39.3484,27.5167,20.5619,19.3207,-21.7728,-44.3537
-2.483,29.4817,-15.7417,-16.7123,-23.4653,-7.5211,-3.6034,10.5457,-8.2953,-6.4566,8.4852,-0.50824,188.5319,58.2828,15.3047,-33.7406,30.1918,14.4117,9.4186,8.1822,-32.2253,-58.7406
-1.5667,30.51,-13.7779,-13.4404,-25.4685,-7.5211,-2.5957,13.4624,-6.4786,-5.5583,8.4852,0.50751,217.4938,58.2828,14.6493,-31.7769,31.4999,14.4117,10.7295,8.1822,-30.2654,-54.8169
5.4581,40.4848,-1.3403,-4.2791,-20.4606,0.51704,6.4735,24.5456,2.6046,1.4999,19.4987,9.6492,-224.534,67.4537,24.4803,-21.3039,41.3106,28.1719,20.5619,20.6311,-14.5867,-36.5063
4.5418,41.5131,-2.6495,-5.5879,-19.4591,-0.51223,7.4812,24.5456,2.6046,0.47323,20.5173,11.6807,-338.5178,66.1436,25.7911,-20.6493,41.3106,30.7929,19.2509,19.3207,-12.6269,-34.5444
-0.49773,31.5384,-16.3963,-14.7492,-23.4653,-7.5211,-1.588,13.4624,-7.6897,-5.5583,10.5224,2.539,78.4909,58.2828,16.6155,-30.4678,31.4999,18.3432,8.7631,9.4926,-24.3859,-48.2774
-2.483,29.4817,-17.7055,-16.7123,-24.4669,-9.4816,-4.6111,12.4415,-9.5064,-6.4566,6.5117,-2.5397,269.4676,57.6278,14.6493,-32.4315,27.5757,14.4117,6.1411,7.527,-26.3458,-49.5853
2.5566,37.5026,-4.6134,-6.2422,-20.4606,-2.5218,2.4427,22.504,-0.42314,-1.4517,15.488,6.602,-98.5066,64.1784,23.1695,-24.5767,38.6944,26.2062,15.318,18.6655,-10.667,-31.2747
6.5271,43.4669,-0.68571,-2.316,-18.4575,-0.51223,7.4812,26.4415,3.2102,0.47323,20.5173,10.665,-364.5405,67.4537,27.7573,-20.6493,44.5808,33.4139,18.5955,23.2519,-1.5211,-23.4273
1.4876,34.5205,-11.814,-10.8229,-21.4622,-5.5115,-0.58034,16.5248,-4.662,-4.5317,12.4959,2.539,-51.4793,60.248,19.2371,-28.5041,35.4242,22.2747,10.7295,14.7343,-12.6269,-36.5063
-2.483,28.4534,-17.7055,-16.7123,-24.4669,-9.4816,-7.6342,11.5665,-10.7175,-8.5099,5.4931,-4.5712,277.4966,55.6626,14.6493,-33.7406,29.5378,15.7222,5.4856,7.527,-20.4662,-43.6998
1.4876,35.5488,-7.2318,-7.551,-22.4638,-5.5115,-0.58034,19.4415,-2.2398,-2.4784,13.5145,2.539,23.5063,61.5581,20.5479,-28.5041,35.4242,24.2404,12.696,16.6999,-7.4006,-29.3128
4.5418,43.4669,-0.68571,-0.35283,-18.4575,-0.51223,7.4812,25.5665,5.6323,0.47323,22.4908,12.6965,-352.4969,66.1436,27.7573,-21.3039,42.6186,35.3796,17.2845,24.5623,3.7051,-18.8496
0.57127,38.5309,-8.541,-6.2422,-20.4606,-5.5115,3.4504,18.5665,-0.42314,-2.4784,17.5252,8.6335,-174.4958,61.5581,22.5141,-27.8495,35.4242,28.1719,9.4186,18.6655,-2.8277,-27.351
-5.5373,31.5384,-17.7055,-14.7492,-24.4669,-11.4911,-2.5957,8.5041,-6.4786,-6.4566,7.5303,0.50751,239.502,54.3524,16.6155,-35.7043,24.3054,19.6537,1.5526,9.4926,-14.5867,-38.4682
-2.483,35.5488,-11.814,-9.5141,-23.4653,-8.5013,0.42735,13.4624,-0.42314,-4.5317,11.4773,3.5547,141.5046,56.3176,19.2371,-32.4315,27.5757,24.2404,5.4856,14.7343,-8.7072,-30.6207
3.4728,45.5235,-1.3403,0.30155,-18.4575,-0.51223,10.5043,23.5248,9.2656,3.5532,22.4908,14.728,-296.5087,65.4885,28.4127,-23.2676,37.3863,37.3454,14.6625,26.5279,5.665,-16.2338
1.4876,44.4952,-7.2318,-3.6247,-20.4606,-3.502,9.4966,20.4623,6.2379,1.4999,20.5173,14.728,-285.5404,61.5581,25.7911,-27.8495,33.462,36.6901,10.7295,23.2519,3.7051,-19.5036
-5.5373,34.5205,-19.6693,-13.4404,-25.4685,-10.5108,1.435,8.5041,-3.4509,-4.5317,11.4773,3.5547,162.5092,52.3872,16.6155,-36.3588,22.3433,23.5852,-0.41383,12.7686,-11.3203,-34.5444
-5.5373,34.5205,-17.7055,-13.4404,-25.4685,-10.5108,-0.58034,9.5249,-2.2398,-4.5317,10.5224,2.539,237.4948,51.7322,16.6155,-36.3588,19.7271,22.2747,-0.41383,13.4239,-12.6269,-34.5444
0.57127,43.4669,-6.5772,-3.6247,-21.4622,-3.502,8.4889,19.4415,7.449,1.4999,20.5173,12.6965,-195.5004,59.5929,25.7911,-27.8495,29.5378,33.4139,6.1411,23.2519,-0.21457,-18.8496
1.4876,46.5518,-6.5772,-3.6247,-18.4575,-2.5218,10.5043,20.4623,7.449,2.5265,22.4908,15.7437,-351.4933,60.248,26.4465,-25.2313,31.4999,36.6901,6.1411,24.5623,0.43871,-17.5417
-4.4683,36.4743,-19.6693,-14.7492,-23.4653,-10.5108,1.435,10.5457,-2.2398,-2.4784,12.4959,5.5862,41.5,52.3872,17.2709,-34.3951,19.7271,24.2404,-3.6913,13.4239,-15.24,-33.2365
-6.4536,31.5384,-21.6331,-17.3667,-24.4669,-13.5006,-2.5957,7.4832,-6.4786,-4.5317,7.5303,0.50751,271.4749,49.767,14.6493,-37.6679,15.1488,17.6879,-6.3133,8.1822,-22.4261,-38.4682
-0.49773,39.4564,-9.8502,-8.8598,-22.4638,-6.4918,4.4581,16.5248,3.2102,0.47323,16.5066,8.6335,-68.4693,56.3176,21.2033,-29.8132,24.3054,27.5167,1.5526,18.6655,-9.3605,-24.7352
3.4728,43.4669,-5.268,-4.2791,-18.4575,-2.5218,10.5043,22.504,8.6601,3.5532,24.5279,16.2516,-367.4797,62.2132,25.7911,-24.5767,30.1918,34.7244,6.1411,23.2519,-0.21457,-16.2338
-2.483,36.4743,-15.7417,-13.4404,-22.4638,-8.5013,3.4504,14.4832,-0.42314,-1.4517,15.488,9.6492,-83.5238,54.3524,18.5817,-32.4315,22.3433,24.2404,-1.7248,14.7343,-11.3203,-30.6207
-5.5373,29.4817,-21.6331,-19.3298,-26.4701,-12.5204,-3.6034,6.4624,-6.4786,-5.5583,7.5303,0.50751,269.4676,48.4568,11.3723,-37.6679,16.4569,16.3774,-8.2797,5.5614,-22.4261,-41.7379
-0.49773,34.5205,-12.4686,-12.786,-23.4653,-7.5211,1.435,14.4832,0.78796,-1.4517,14.4694,6.602,50.5326,54.3524,17.2709,-32.4315,22.3433,22.2747,-1.7248,11.4582,-12.6269,-33.2365
3.4728,42.5414,-4.6134,-4.2791,-20.4606,-3.502,9.4966,22.504,8.6601,3.5532,23.5093,15.7437,-343.5359,60.248,25.7911,-24.5767,30.1918,32.7586,3.5191,20.6311,4.3584,-20.8115
0.57127,36.4743,-12.4686,-12.786,-23.4653,-6.4918,4.4581,16.5248,2.6046,1.4999,18.4801,11.6807,-204.5331,54.3524,19.2371,-30.4678,22.3433,26.2062,-2.3803,13.4239,1.7453,-28.6589
-4.4683,26.4996,-24.2516,-21.2929,-26.4701,-12.5204,-3.6034,6.4624,-7.6897,-3.505,8.4852,1.5233,224.5193,47.1467,9.4061,-39.6316,12.5327,12.446,-10.2462,2.2854,-10.667,-43.6998
-4.4683,27.5279,-18.3601,-17.3667,-26.4701,-11.4911,-1.588,8.5041,-4.662,-2.4784,10.5224,2.539,165.5201,48.4568,11.3723,-37.6679,14.4948,14.4117,-8.2797,3.5958,-4.7875,-38.4682
0.57127,37.5026,-9.8502,-10.8229,-23.4653,-4.4823,7.4812,18.5665,5.6323,3.5532,20.5173,13.7122,-279.5186,55.6626,19.2371,-29.8132,23.6514,25.5509,-1.7248,13.4239,11.5445,-24.7352
-0.49773,36.4743,-14.4325,-13.4404,-23.4653,-4.4823,6.4735,16.5248,2.6046,2.5265,20.5173,13.7122,-311.4915,52.3872,18.5817,-31.7769,20.3812,24.2404,-5.6578,10.1478,8.2781,-28.6589
-7.5226,26.4996,-27.5246,-24.5648,-27.4716,-13.5006,-2.5957,5.4416,-8.2953,-3.505,10.5224,2.539,133.4756,43.2163,7.4399,-40.2862,8.6084,11.7907,-16.8011,-1.6458,-2.8277,-46.3156
-7.5226,24.5458,-26.2154,-24.5648,-27.4716,-14.4809,-3.6034,5.4416,-8.2953,-4.5317,8.4852,-0.50824,244.5202,42.5613,7.4399,-40.2862,7.3003,8.5145,-15.4902,-2.301,-2.8277,-49.5853
-1.5667,34.5205,-14.4325,-13.4404,-23.4653,-6.4918,3.4504,15.504,0.78796,2.5265,17.5252,7.6177,-171.4849,50.422,16.6155,-31.7769,17.765,21.6194,-7.6242,8.1822,15.4642,-34.5444
0.57127,37.5026,-13.7779,-12.786,-20.4606,-5.5115,7.4812,17.5457,3.2102,3.5532,20.5173,11.6807,-361.5296,53.6974,19.2371,-28.5041,20.3812,25.5509,-5.6578,12.7686,24.6101,-29.3128
-4.4683,29.4817,-23.597,-21.2929,-24.4669,-11.4911,-0.58034,8.5041,-5.2675,-2.4784,12.4959,3.5547,5.5126,45.1815,11.3723,-36.3588,10.5705,14.4117,-14.8347,2.2854,14.1576,-39.7761
-6.4536,24.5458,-26.2154,-22.6017,-26.4701,-14.4809,-3.6034,4.5666,-8.2953,-4.5317,7.5303,-2.5397,272.4785,43.2163,8.7507,-39.6316,6.6463,9.1697,-15.4902,-0.3354,12.1978,-38.4682
-0.49773,31.5384,-14.4325,-12.786,-22.4638,-6.4918,2.4427,15.504,0.78796,0.47323,17.5252,6.602,-41.5147,51.7322,15.3047,-30.4678,16.4569,19.6537,-5.6578,8.1822,28.5298,-19.5036
4.5418,37.5026,-8.541,-8.8598,-20.4606,-2.5218,8.4889,22.504,6.2379,5.4781,25.4829,14.728,-367.4797,55.6626,21.2033,-24.5767,22.3433,28.1719,-0.41383,15.3895,41.5953,-5.7706
-0.49773,31.5384,-17.7055,-16.7123,-23.4653,-6.4918,2.4427,14.4832,-1.6342,0.47323,18.4801,6.602,-115.4966,50.422,15.3047,-31.7769,13.1867,20.3089,-7.6242,6.2166,33.756,-13.618
-3.552,24.5458,-22.2878,-21.2929,-26.4701,-10.5108,-3.6034,9.5249,-7.6897,-4.5317,11.4773,-0.50824,261.5102,44.5265,8.7507,-37.6679,6.6463,11.7907,-12.2127,0.3198,22.6502,-19.5036
-0.49773,30.51,-11.814,-13.4404,-25.4685,-5.5115,0.42735,16.5248,-0.42314,0.47323,18.4801,4.5705,78.4909,51.7322,14.6493,-30.4678,13.1867,19.6537,-3.6913,6.2166,32.4494,-4.4627
6.5271,37.5026,-1.3403,-4.2791,-20.4606,0.51704,8.4889,26.4415,8.6601,4.4515,26.5014,13.7122,-329.4851,60.248,22.5141,-21.3039,22.3433,30.7929,6.1411,15.3895,37.6757,5.3466
4.5418,34.5205,-6.5772,-8.8598,-21.4622,-2.5218,5.4658,20.4623,2.6046,1.4999,23.5093,9.6492,-229.4805,58.2828,19.2371,-24.5767,18.4191,26.2062,3.5191,10.1478,18.7306,-10.3482
-0.49773,25.4713,-14.4325,-16.7123,-25.4685,-9.4816,-4.6111,11.5665,-7.6897,-4.5317,12.4959,-1.524,208.5329,51.7322,10.7169,-32.4315,7.3003,13.7564,-3.6913,-0.3354,-2.8277,-30.6207
0.57127,26.4996,-9.8502,-13.4404,-25.4685,-8.5013,-4.6111,14.4832,-4.662,-3.505,14.4694,0.50751,193.4784,53.6974,12.6831,-30.4678,9.2625,14.4117,-0.41383,3.5958,-3.481,-26.697
7.4434,36.4743,3.2419,-2.316,-20.4606,-0.51223,5.4658,24.5456,5.6323,3.5532,25.4829,10.665,-251.4886,63.5233,22.5141,-19.3402,19.7271,27.5167,10.7295,14.7343,8.2781,-11.6561
8.5124,37.5026,-0.68571,-2.316,-19.4591,-1.4925,6.4735,23.5248,3.2102,2.5265,26.5014,11.6807,-325.4706,64.1784,21.2033,-20.6493,18.4191,27.5167,10.7295,14.7343,6.3182,-14.272
1.4876,26.4996,-11.814,-13.4404,-24.4669,-8.5013,-3.6034,12.4415,-8.2953,-3.505,14.4694,0.50751,109.5318,55.6626,12.6831,-30.4678,5.3382,14.4117,0.24166,2.2854,-9.3605,-32.5826
0.57127,24.5458,-10.5048,-13.4404,-24.4669,-9.4816,-5.6188,11.5665,-9.5064,-3.505,13.5145,-2.5397,261.5102,53.6974,9.4061,-30.4678,3.3761,10.4802,-1.7248,0.3198,-14.5867,-34.5444
7.4434,33.4922,2.5873,-2.316,-20.4606,-1.4925,2.4427,23.5248,1.3935,2.5265,24.5279,7.6177,-134.4939,61.5581,19.2371,-20.6493,14.4948,23.5852,9.4186,11.4582,0.43871,-18.8496
9.4287,37.5026,4.5512,-0.35283,-18.4575,1.4973,6.4735,26.4415,4.4212,4.4515,29.4935,13.7122,-360.526,65.4885,23.1695,-18.6857,18.4191,29.4824,12.696,15.3895,5.665,-13.618
4.5418,29.4817,-6.5772,-9.5141,-23.4653,-3.502,-0.58034,18.5665,-4.662,-0.55341,21.4722,4.5705,-20.5101,59.5929,14.6493,-26.5404,10.5705,18.3432,3.5191,5.5614,-7.4006,-27.351
1.4876,22.4891,-10.5048,-13.4404,-26.4701,-8.5013,-5.6188,14.4832,-9.5064,-3.505,16.5066,-1.524,278.5003,54.3524,9.4061,-31.7769,5.3382,10.4802,0.24166,-0.3354,-15.24,-34.5444
7.4434,29.4817,0.62351,-4.2791,-23.4653,-0.51223,-0.58034,26.4415,-0.42314,1.4999,26.5014,6.602,-5.5273,61.5581,18.5817,-23.2676,14.4948,20.3089,9.4186,8.1822,-2.8277,-20.8115
12.483,36.4743,7.1696,0.30155,-20.4606,5.5163,7.4812,35.4831,6.2379,7.5314,36.4963,15.7437,-358.5187,67.4537,23.1695,-17.3765,21.6893,30.7929,16.629,15.3895,7.6248,-8.3864
9.4287,30.51,-1.3403,-6.2422,-23.4653,0.51704,2.4427,29.5039,-0.42314,2.5265,29.4935,10.665,-139.5121,62.2132,17.2709,-24.5767,15.1488,22.2747,9.4186,8.1822,-1.5211,-19.5036
4.5418,21.4608,-9.8502,-15.4035,-27.4716,-3.502,-6.6265,21.4832,-9.5064,-1.4517,23.5093,0.50751,256.4921,54.3524,8.7507,-32.4315,6.6463,11.7907,2.2081,-1.6458,-12.6269,-31.2747
8.5124,25.4713,-2.6495,-10.8229,-24.4669,0.51704,-2.5957,28.4831,-4.662,1.4999,26.5014,4.5705,112.471,59.5929,11.3723,-27.8495,11.2246,15.7222,8.7631,2.2854,-6.7474,-24.7352
14.4683,33.4922,6.515,-2.316,-21.4622,7.4769,5.4658,37.5247,3.2102,6.5048,36.4963,13.7122,-311.4915,65.4885,19.2371,-19.3402,20.3812,27.5167,16.629,12.7686,4.3584,-11.6561
12.483,31.5384,0.62351,-7.551,-22.4638,4.4871,2.4427,33.4414,-0.42314,3.5532,33.5042,10.665,-254.4995,63.5233,15.3047,-22.613,17.765,24.2404,12.696,8.1822,-0.21457,-18.8496
5.4581,20.5353,-9.8502,-17.3667,-25.4685,-3.502,-6.6265,21.4832,-10.7175,-3.505,21.4722,-1.524,191.4711,54.3524,7.4399,-31.7769,6.6463,10.4802,2.2081,-3.6114,-13.2802,-33.2365
5.4581,22.4891,-7.2318,-15.4035,-26.4701,-3.502,-5.6188,23.5248,-8.2953,-2.4784,23.5093,-0.50824,220.5047,55.6626,8.7507,-30.4678,7.3003,11.7907,3.5191,-1.6458,-11.3203,-29.3128
12.483,32.4639,3.2419,-6.2422,-21.4622,3.5068,4.4581,35.4831,1.3935,4.4515,33.5042,11.6807,-223.5303,62.2132,17.2709,-21.3039,17.765,25.5509,12.696,9.4926,2.3986,-12.3101
13.552,33.4922,1.2781,-7.551,-20.4606,4.4871,6.4735,35.4831,3.2102,5.4781,36.4963,13.7122,-334.5033,63.5233,17.2709,-21.3039,18.4191,27.5167,12.696,10.1478,4.3584,-11.6561
6.5271,24.5458,-10.5048,-17.3667,-25.4685,-2.5218,-2.5957,24.5456,-7.6897,-0.55341,26.5014,3.5547,80.4982,54.3524,8.7507,-30.4678,8.6084,14.4117,1.5526,-1.6458,-8.7072,-27.351
4.5418,20.5353,-10.5048,-18.6754,-26.4701,-3.502,-5.6188,24.5456,-8.2953,-2.4784,23.5093,0.50751,268.5356,52.3872,6.7845,-32.4315,5.3382,10.4802,0.24166,-3.6114,-12.6269,-28.6589
11.5667,30.51,1.2781,-7.551,-22.4638,3.5068,2.4427,34.4622,1.3935,3.5532,33.5042,9.6492,-98.5066,59.5929,14.6493,-23.2676,15.1488,23.5852,9.4186,7.527,2.3986,-12.3101
13.552,34.5205,4.5512,-4.2791,-20.4606,6.4966,7.4812,37.5247,4.4212,5.4781,37.5149,15.7437,-361.5296,63.5233,18.5817,-21.3039,17.765,28.1719,13.3515,11.4582,9.5846,-5.7706
8.5124,26.4996,-5.268,-12.786,-23.4653,0.51704,-0.58034,28.4831,-3.4509,-0.55341,29.4935,6.602,-48.4684,56.3176,10.7169,-28.5041,8.6084,19.6537,4.1746,1.6302,-2.8277,-18.8496
4.5418,20.5353,-9.8502,-17.3667,-25.4685,-3.502,-7.6342,22.504,-9.5064,-3.505,21.4722,-0.50824,279.5039,52.3872,5.4737,-33.7406,2.722,11.7907,-0.41383,-3.6114,-9.3605,-23.4273
9.4287,26.4996,-0.68571,-8.8598,-21.4622,0.51704,-1.588,29.5039,-1.6342,1.4999,29.4935,5.5862,25.5135,57.6278,13.3385,-25.2313,9.2625,19.6537,8.7631,3.5958,0.43871,-7.7324
14.4683,33.4922,6.515,-1.6616,-18.4575,5.5163,5.4658,36.5039,3.2102,6.5048,37.5149,13.7122,-349.4861,64.1784,19.2371,-18.6857,16.4569,28.1719,14.6625,12.7686,6.3182,1.4229
10.4977,27.5279,-1.3403,-8.8598,-19.4591,1.4973,0.42735,29.5039,-4.662,2.5265,31.5307,7.6177,-167.4704,59.5929,13.3385,-23.2676,8.6084,19.6537,7.4521,3.5958,-9.3605,-10.3482
4.5418,19.507,-10.5048,-17.3667,-24.4669,-4.4823,-8.6419,20.4623,-13.7452,-3.505,21.4722,-1.524,245.5238,51.7322,5.4737,-30.4678,-1.8563,8.5145,-0.41383,-5.577,-17.8531,-21.4654
6.5271,21.4608,-5.268,-14.7492,-22.4638,-2.5218,-6.6265,24.5456,-9.5064,-0.55341,24.5279,-0.50824,141.5046,53.6974,9.4061,-26.5404,0.75991,12.446,-0.41383,-2.301,-0.21457,-6.4245
11.5667,29.4817,1.2781,-7.551,-18.4575,3.5068,2.4427,33.4414,0.78796,4.4515,34.5228,10.665,-294.5014,59.5929,17.2709,-18.6857,8.6084,23.5852,5.4856,6.2166,24.6101,11.2321
9.4287,29.4817,-5.268,-13.4404,-19.4591,1.4973,2.4427,29.5039,-2.2398,3.5532,32.4856,8.6335,-279.5186,53.6974,14.6493,-21.3039,2.722,20.3089,-0.41383,2.2854,38.3289,11.2321
1.4876,19.507,-20.3239,-26.528,-24.4669,-6.4918,-7.6342,17.5457,-13.7452,-2.4784,22.4908,-1.524,166.5237,43.2163,3.5075,-32.4315,-11.6669,8.5145,-14.8347,-8.853,44.2085,-2.5008
2.5566,18.4787,-20.3239,-25.2192,-25.4685,-5.5115,-7.6342,18.5665,-11.323,-2.4784,22.4908,-1.524,236.4911,41.2511,3.5075,-31.7769,-13.629,8.5145,-16.8011,-8.853,62.5003,-4.4627
7.4434,28.4534,-10.5048,-16.7123,-20.4606,1.4973,2.4427,28.4831,0.78796,3.5532,33.5042,9.6492,-197.5076,47.1467,12.6831,-22.613,-4.4724,21.6194,-10.2462,1.6302,104.3102,11.2321
8.5124,31.5384,-12.4686,-17.3667,-19.4591,2.4775,4.4581,29.5039,2.6046,5.4781,34.5228,12.6965,-348.4824,46.4916,13.3385,-21.3039,-6.4346,25.5509,-12.2127,2.2854,153.3062,23.6572
1.4876,19.507,-26.2154,-29.7999,-24.4669,-4.4823,-3.6034,17.5457,-8.2953,-0.55341,24.5279,1.5233,47.5217,37.3207,3.5075,-31.7769,-18.8614,11.7907,-24.6671,-9.5082,177.4776,17.7717
-0.49773,14.4682,-28.8338,-33.7261,-26.4701,-8.5013,-8.6419,14.4832,-12.5341,-3.505,21.4722,-3.5555,275.4894,34.7005,-0.42494,-35.7043,-21.4776,4.583,-25.3225,-15.4051,171.5981,-9.6943
6.5271,22.4891,-16.3963,-23.2561,-21.4622,-0.51223,-1.588,25.5665,-5.2675,2.5265,29.4935,3.5547,-67.5374,43.2163,6.7845,-25.2313,-9.7048,13.7564,-13.5237,-6.2322,173.5579,-10.3482
10.4977,26.4996,-9.8502,-18.6754,-19.4591,3.5068,2.4427,31.5456,-0.42314,4.4515,35.4777,9.6492,-364.5405,48.4568,12.6831,-20.6493,-2.5103,19.6537,-5.6578,-1.6458,143.507,-22.7733
6.5271,20.5353,-17.7055,-25.2192,-21.4622,-1.4925,-3.6034,22.504,-10.7175,-0.55341,28.4749,1.5233,-77.502,45.1815,5.4737,-25.2313,-10.3588,8.5145,-11.5572,-9.5082,89.2848,-49.5853
0.57127,14.4682,-22.2878,-29.7999,-24.4669,-6.4918,-10.6572,15.504,-17.3785,-3.505,19.4987,-6.6027,274.4857,39.2859,-0.42494,-31.7769,-19.5154,-0.65902,-17.4566,-15.4051,52.7011,-61.3564
4.5418,18.4787,-13.7779,-22.6017,-22.4638,-3.502,-5.6188,22.504,-10.7175,-0.55341,26.5014,-0.50824,55.4791,44.5265,6.7845,-25.2313,-13.629,8.5145,-13.5237,-8.853,44.2085,-46.3156
9.4287,27.5279,-5.268,-13.4404,-18.4575,1.4973,1.435,29.5039,-2.2398,4.4515,34.5228,7.6177,-340.5251,49.767,14.6493,-18.6857,-5.7805,19.6537,-7.6242,0.3198,35.7158,-30.6207
3.4728,23.5175,-13.7779,-18.6754,-20.4606,-3.502,-2.5957,21.4832,-8.2953,1.4999,28.4749,3.5547,-198.5113,44.5265,9.4061,-23.2676,-12.321,12.446,-14.8347,-4.2666,7.6248,-36.5063
-2.483,14.4682,-24.2516,-27.8367,-25.4685,-10.5108,-10.6572,11.5665,-18.5896,-4.5317,18.4801,-7.6185,229.5374,35.3555,0.23046,-32.4315,-24.7478,1.3067,-23.3561,-15.4051,-17.8531,-46.3156
-1.5667,16.5249,-18.3601,-23.2561,-25.4685,-8.5013,-8.6419,14.4832,-14.3507,-2.4784,21.4722,-5.587,167.5273,37.3207,3.5075,-30.4678,-23.4397,5.2382,-21.3896,-10.8186,-19.813,-39.7761
4.5418,25.4713,-7.2318,-12.786,-21.4622,-2.5218,1.435,24.5456,-4.662,3.5532,31.5307,5.5862,-278.515,45.1815,12.6831,-22.613,-12.321,18.3432,-11.5572,-0.3354,-8.7072,-24.7352
2.5566,25.4713,-12.4686,-15.4035,-20.4606,-3.502,1.435,22.504,-5.2675,2.5265,30.5121,5.5862,-307.4769,43.2163,10.7169,-24.5767,-14.2831,17.6879,-14.8347,-2.301,-12.6269,-26.697
-3.552,15.4966,-24.2516,-25.2192,-25.4685,-10.5108,-7.6342,12.4415,-17.3785,-3.505,20.5173,-5.587,136.4865,34.7005,1.5413,-34.3951,-25.4018,3.2725,-24.6671,-14.7499,-28.3056,-41.7379
-3.552,14.4682,-22.2878,-24.5648,-26.4701,-10.5108,-8.6419,13.4624,-14.3507,-3.505,20.5173,-5.587,249.5383,33.3903,1.5413,-35.7043,-26.7099,3.2725,-24.6671,-15.4051,-30.2654,-40.43
3.4728,24.5458,-10.5048,-13.4404,-23.4653,-0.51223,0.42735,24.5456,-3.4509,3.5532,30.5121,3.5547,-166.5384,42.5613,9.4061,-25.2313,-17.5533,16.3774,-14.8347,-2.301,-16.5466,-24.7352
6.5271,25.4713,-9.8502,-12.786,-20.4606,0.51704,3.4504,26.4415,-2.2398,3.5532,34.5228,7.6177,-355.5078,43.2163,11.3723,-24.5767,-13.629,19.6537,-13.5237,-0.3354,-13.2802,-20.8115
0.57127,16.5249,-20.3239,-22.6017,-25.4685,-4.4823,-3.6034,17.5457,-11.323,-0.55341,24.5279,-2.5397,13.47,36.6657,2.1967,-32.4315,-23.4397,8.5145,-21.3896,-10.8186,-26.3458,-35.8523
-0.49773,12.5144,-23.597,-24.5648,-28.4732,-7.5211,-9.6496,14.4832,-14.3507,-3.505,19.4987,-7.6185,278.5003,33.3903,-0.42494,-37.6679,-27.3639,2.6172,-25.3225,-14.7499,-33.5318,-40.43
5.4581,20.5353,-11.814,-14.7492,-23.4653,-0.51223,-2.5957,26.4415,-5.2675,2.5265,29.4935,0.50751,-39.5074,41.2511,7.4399,-28.5041,-16.2452,13.7564,-15.4902,-4.2666,-19.813,-24.7352
10.4977,27.5279,-6.5772,-9.5141,-20.4606,3.5068,3.4504,32.5664,1.3935,6.5048,38.4698,9.6492,-362.5333,47.1467,13.3385,-23.2676,-9.7048,22.2747,-9.5907,3.5958,-9.3605,-14.272
5.4581,20.5353,-15.7417,-17.3667,-23.4653,-0.51223,-1.588,24.5456,-6.4786,0.47323,29.4935,3.5547,-107.4676,41.2511,6.7845,-29.8132,-16.2452,14.4117,-17.4566,-5.577,-19.813,-26.697
0.57127,12.5144,-22.2878,-23.2561,-26.4701,-5.5115,-8.6419,17.5457,-13.7452,-2.4784,22.4908,-5.587,266.5284,35.3555,0.23046,-35.7043,-23.4397,4.583,-23.3561,-13.4395,-29.6122,-36.5063
3.4728,17.4504,-15.7417,-18.6754,-23.4653,-2.5218,-4.6111,24.5456,-7.6897,-0.55341,27.52,-0.50824,83.5091,38.6309,5.4737,-30.4678,-17.5533,9.1697,-17.4566,-8.853,-22.4261,-28.6589
9.4287,25.4713,-8.541,-11.4773,-20.4606,2.4775,2.4427,32.5664,1.3935,5.4781,36.4963,8.6335,-327.4779,45.1815,10.7169,-23.2676,-8.3967,20.3089,-10.2462,-0.3354,-9.3605,-16.2338
5.4581,22.4891,-14.4325,-17.3667,-20.4606,-0.51223,0.42735,27.4623,-2.2398,2.5265,32.4856,5.5862,-225.5376,40.5961,7.4399,-26.5404,-14.2831,16.3774,-14.8347,-4.2666,-16.5466,-24.7352
-0.49773,14.4682,-26.2154,-27.8367,-25.4685,-6.4918,-8.6419,17.5457,-11.323,-3.505,22.4908,-3.5555,211.4721,31.4251,-0.42494,-35.7043,-25.4018,4.583,-25.3225,-15.4051,-30.2654,-38.4682
