C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
-147.5667,-38.4707,-244.5246,-243.8367,-375.5454,-120.5006,-39.588,234.5456,20.7602,42.4999,168.52,-9.524000000000001,-200.513,31.5675,-88.3573,-298.2313,-52.6495,7.2382,-140.85320000000002,-114.6123,50.337,-197.3973
-152.4536,-46.4916,-252.3799,-249.7261,-379.4606,-126.4802,-48.6572,224.4832,10.4659,36.4683,158.5252,-20.697200000000002,204.5238,25.6719,-95.5668,-305.4315,-60.498000000000005,-2.5904999999999996,-148.7191,-123.7851,38.5779,-210.4764
-149.552,-41.4529,-244.5246,-243.8367,-377.4575,-124.5197,-45.6342,231.4832,16.5214,39.5483,162.4722,-17.65,90.4683,30.2573,-91.6343,-300.8495,-55.265699999999995,1.34098,-141.5087,-117.23310000000001,44.45740000000001,-202.6289
-142.5272,-32.5065,-232.7417,-232.7123,-372.5407,-116.4816,-36.565,240.5248,26.2102,44.5532,171.5121,-7.49249,-342.5268,38.7732,-81.80330000000001,-291.6857,-45.455,14.446,-132.3318,-106.7499,58.1763,-189.54989999999998
-145.42873,-33.5348,-238.6331,-237.2929,-372.5407,-119.5204,-38.58034,236.4415,22.57686,42.4999,168.52,-9.524000000000001,-314.4969,35.4979,-84.42494,-293.6493,-46.763099999999994,10.5145,-136.2648,-109.3707,54.2566,-195.4355
-152.4536,-42.4812,-248.4523,-247.763,-377.4575,-126.4802,-47.6496,226.5248,11.677,35.4417,156.488,-19.6815,132.4774,27.63708,-93.6005,-301.5041,-57.2278,-2.5904999999999996,-146.7527,-120.5091,40.537800000000004,-210.4764
-150.4683,-43.5095,-245.8338,-243.8367,-377.4575,-125.4999,-47.6496,227.5457,12.2825,36.4683,157.5066,-19.6815,190.473,27.63708,-90.3235,-299.5404,-57.2278,-0.6248,-144.7862,-117.23310000000001,42.497600000000006,-206.55270000000002
-145.42873,-32.5065,-233.3963,-233.3667,-372.5407,-118.4911,-38.58034,239.5039,23.787959999999998,43.5265,169.4749,-9.524000000000001,-245.5331,36.1529,-81.80330000000001,-290.3765,-46.763099999999994,11.1697,-132.3318,-105.4395,57.523,-190.8578
-143.4434,-31.4782,-234.7055,-234.6754,-372.5407,-117.5108,-35.5573,240.5248,25.6046,44.5532,170.4935,-6.4767,-385.5396,36.1529,-80.4925,-290.3765,-45.455,13.7907,-132.3318,-104.7843,61.4427,-189.54989999999998
-148.483,-40.5274,-246.4884,-245.7999,-377.4575,-123.4904,-44.6265,231.4832,14.7047,38.5216,163.4908,-14.602699999999999,18.4936,29.6023,-90.3235,-299.5404,-54.611599999999996,1.34098,-142.8197,-116.5779,48.3771,-204.5908
-151.5373,-45.463300000000004,-248.4523,-248.4174,-378.4591,-125.4999,-48.6572,229.4415,12.2825,37.495,159.4801,-19.6815,232.4821,26.32695,-92.2897,-302.8132,-58.5359,-2.5904999999999996,-144.7862,-120.5091,44.45740000000001,-206.55270000000002
-144.5124,-36.51692,-236.6693,-237.2929,-374.5438,-118.4911,-39.588,238.4831,22.57686,43.5265,169.4749,-10.5397,-118.502,33.5327,-84.42494,-294.3039,-49.3793,7.2382,-135.6093,-109.3707,59.4829,-189.54989999999998
-143.4434,-31.4782,-234.7055,-234.6754,-373.5422,-115.5013,-34.5496,242.5664,26.2102,45.4515,174.5042,-4.4453,-406.4725,37.4631,-80.4925,-290.3765,-45.455,14.446,-132.3318,-104.7843,67.32220000000001,-182.3564
-147.5667,-38.4707,-244.5246,-243.8367,-375.5454,-121.4809,-41.6034,233.5248,17.7325,40.44659,165.5279,-11.5555,-109.4693,29.6023,-87.7019,-297.5767,-54.611599999999996,5.2725,-141.5087,-114.6123,57.523,-194.7815
-152.4536,-45.463300000000004,-251.7253,-249.7261,-379.4606,-127.5094,-48.6572,224.4832,11.677,36.4683,156.488,-20.697200000000002,232.4821,23.7067,-92.2897,-304.7769,-62.4601,-3.2458,-148.7191,-121.8195,49.6837,-202.6289
-148.483,-38.4707,-243.2154,-242.528,-376.4559,-123.4904,-43.6188,231.4832,17.7325,40.44659,162.4722,-14.602699999999999,0.5,28.2921,-87.7019,-297.5767,-55.265699999999995,3.3067,-142.8197,-113.3019,60.7894,-189.54989999999998
-145.42873,-32.5065,-236.6693,-236.6386,-372.5407,-117.5108,-35.5573,239.5039,26.2102,45.4515,172.5307,-5.461,-388.4788,34.1877,-80.4925,-291.6857,-48.7252,13.7907,-135.6093,-106.7499,73.20179999999999,-176.4709
-149.552,-36.51692,-247.7977,-243.8367,-375.5454,-121.4809,-39.588,231.4832,20.7602,43.5265,165.5279,-9.524000000000001,-231.4822,28.2921,-86.3911,-296.2676,-56.573800000000006,7.2382,-142.8197,-113.3019,67.32220000000001,-184.3183
-156.4242,-45.463300000000004,-257.6168,-253.6524,-378.4591,-129.519,-47.6496,219.5249,9.2548,36.4683,154.5145,-20.697200000000002,190.473,20.4314,-93.6005,-305.4315,-68.3465,-4.5563,-152.65210000000002,-124.44030000000001,56.2165,-195.4355
-154.4389,-42.4812,-252.3799,-248.4174,-377.4575,-127.5094,-46.6419,223.4624,12.2825,38.5216,155.4694,-18.6657,117.4947,23.7067,-90.3235,-302.8132,-66.3844,-1.2799999999999998,-149.3746,-120.5091,62.7493,-187.5881
-148.483,-34.460300000000004,-242.5608,-241.2192,-373.5422,-121.4809,-38.58034,230.4623,22.57686,43.5265,165.5279,-9.524000000000001,-324.5331,28.2921,-83.76954,-293.6493,-56.573800000000006,9.204,-140.85320000000002,-109.3707,78.428,-170.5853
-150.4683,-35.4886,-246.4884,-244.4911,-372.5407,-122.5101,-38.58034,227.5457,20.7602,42.4999,163.4908,-8.50824,-341.5232,26.32695,-84.42494,-294.3039,-58.5359,9.204,-143.4752,-111.3363,78.428,-171.23930000000001
-157.4932,-44.5378,-260.2352,-254.3068,-376.4559,-131.4795,-46.6419,216.4624,11.677,36.4683,153.4959,-19.6815,104.51910000000001,17.156,-93.6005,-303.4678,-70.3087,-2.5904999999999996,-154.61860000000001,-123.7851,65.36240000000001,-185.62619999999998
-158.5622,-45.463300000000004,-259.5806,-254.3068,-377.4575,-132.5088,-48.6572,215.4416,9.2548,36.4683,151.5224,-20.697200000000002,204.5238,16.500999999999998,-93.6005,-303.4678,-72.2708,-4.5563,-155.2741,-123.7851,66.669,-183.6644
-151.5373,-36.51692,-247.7977,-244.4911,-372.5407,-125.4999,-39.588,225.504,21.3658,42.4999,161.5173,-10.5397,-218.5067,24.3618,-84.42494,-294.3039,-64.4223,8.5487,-146.7527,-111.3363,84.3075,-165.3537
-150.4683,-33.5348,-247.7977,-242.528,-371.5391,-123.4904,-35.5573,227.5457,23.787959999999998,44.5532,164.5093,-6.4767,-394.5006,25.6719,-82.4587,-292.3402,-62.4601,11.1697,-145.4417,-108.71549999999999,90.187,-159.4682
-158.5622,-42.4812,-259.5806,-254.3068,-376.4559,-130.4992,-43.6188,216.4624,14.7047,38.5216,153.4959,-15.618500000000001,-17.4937,17.156,-91.6343,-302.8132,-73.5789,1.34098,-154.61860000000001,-119.8539,78.428,-173.8551
-161.4637,-46.4916,-261.5444,-257.5787,-379.4606,-133.489,-47.6496,212.5249,10.4659,35.4417,149.4852,-19.6815,233.4857,13.2256,-95.5668,-307.3951,-78.8112,-3.2458,-157.2405,-123.7851,75.16159999999999,-176.4709
-155.5079,-39.4991,-251.7253,-248.4174,-376.4559,-127.5094,-40.5957,222.4415,20.7602,40.44659,158.5252,-11.5555,-91.4757,19.7763,-87.7019,-301.5041,-70.3087,5.2725,-149.3746,-115.2675,90.187,-160.77609999999999
-152.4536,-33.5348,-245.8338,-243.8367,-374.5438,-123.4904,-33.5419,227.5457,26.2102,44.5532,165.5279,-4.4453,-410.487,24.3618,-83.76954,-295.613,-64.4223,15.7564,-144.7862,-109.3707,100.6395,-149.6589
-157.4932,-40.5274,-255.6529,-252.3437,-376.4559,-128.4897,-40.5957,219.5249,18.338,39.5483,157.5066,-11.5555,-144.5247,18.4662,-89.6681,-303.4678,-72.2708,6.583,-151.34109999999998,-117.23310000000001,91.4936,-160.77609999999999
-161.4637,-47.519999999999996,-262.85360000000003,-257.5787,-380.4622,-133.489,-46.6419,212.5249,11.677,35.4417,149.4852,-19.6815,220.5102,12.5706,-96.2222,-309.3588,-79.4653,-2.5904999999999996,-158.5515,-124.44030000000001,82.3477,-168.6235
-156.4242,-42.4812,-252.3799,-249.7261,-378.4591,-129.519,-41.6034,220.5457,19.5491,39.5483,155.4694,-14.602699999999999,27.526300000000006,18.4662,-89.6681,-302.8132,-72.2708,5.2725,-150.6856,-116.5779,93.4534,-155.5444
-151.5373,-33.5348,-244.5246,-241.2192,-374.5438,-124.5197,-34.5496,228.5665,28.6323,44.5532,165.5279,-4.4453,-377.5105,25.6719,-82.4587,-294.3039,-62.4601,16.4117,-142.8197,-106.7499,107.1723,-141.8115
-155.5079,-37.54524,-250.4161,-246.45420000000001,-376.4559,-125.4999,-37.57265,222.4415,22.57686,41.47323,160.49869999999999,-8.50824,-262.5231,22.3966,-85.7357,-299.5404,-67.6925,10.5145,-147.4082,-111.3363,103.2526,-148.351
-160.5475,-46.4916,-260.2352,-254.3068,-381.4638,-132.5088,-47.6496,212.5249,14.7047,35.4417,150.5038,-17.65,173.4829,14.5358,-93.6005,-308.7043,-77.5031,-0.6248,-155.2741,-120.5091,91.4936,-160.77609999999999
-158.5622,-44.5378,-254.3437,-250.38049999999998,-379.4606,-130.4992,-45.6342,216.4624,17.7325,37.495,153.4959,-15.618500000000001,145.5247,16.500999999999998,-90.3235,-303.4678,-73.5789,3.3067,-152.65210000000002,-116.5779,97.3731,-154.2365
-152.4536,-35.4886,-244.5246,-240.5648,-375.5454,-124.5197,-36.565,225.504,27.4212,43.5265,163.4908,-5.461,-300.5177,25.6719,-82.4587,-295.613,-63.76819999999999,15.7564,-142.8197,-105.4395,110.43871,-139.8496
-153.5226,-35.4886,-246.4884,-242.528,-373.5422,-124.5197,-35.5573,223.4624,26.2102,42.4999,162.4722,-5.461,-359.5169,24.3618,-82.4587,-295.613,-64.4223,16.4117,-144.7862,-105.4395,110.43871,-139.8496
-160.5475,-44.5378,-258.27139999999997,-252.3437,-378.4591,-131.4795,-45.6342,211.5041,15.3103,36.4683,150.5038,-16.6342,80.5037,16.500999999999998,-90.3235,-303.4678,-76.8491,3.3067,-155.2741,-117.23310000000001,97.3731,-155.5444
-161.4637,-44.5378,-257.6168,-250.38049999999998,-377.4575,-133.489,-46.6419,210.48327,15.3103,35.4417,148.5303,-18.6657,215.4921,16.500999999999998,-90.3235,-303.4678,-79.4653,1.34098,-155.2741,-116.5779,95.41329999999999,-154.2365
-154.4389,-36.51692,-244.5246,-238.6017,-373.5422,-128.4897,-37.57265,220.5457,26.2102,41.47323,159.4801,-9.524000000000001,-186.5339,23.7067,-79.8371,-292.3402,-69.6546,14.446,-145.4417,-105.4395,111.7453,-137.2338
-152.4536,-31.4782,-242.5608,-236.6386,-371.5391,-127.5094,-33.5419,222.4415,28.6323,43.5265,160.49869999999999,-5.461,-403.5333,26.32695,-77.2155,-290.3765,-66.3844,18.3774,-141.5087,-102.8186,113.7051,-133.3101
-159.4785,-40.5274,-254.3437,-246.45420000000001,-375.5454,-134.5183,-43.6188,210.48327,17.7325,36.4683,150.5038,-15.618500000000001,-51.4738,19.7763,-85.7357,-298.2313,-77.5031,6.583,-152.65210000000002,-114.6123,98.6797,-150.3128
-162.5328,-45.463300000000004,-257.6168,-250.38049999999998,-378.4591,-138.4883,-48.6572,206.54579999999999,11.677,34.5434,145.4745,-21.713,233.4857,14.5358,-89.6681,-302.8132,-83.3895,-0.6248,-156.58499999999998,-118.5435,89.5338,-157.5063
-157.4932,-38.4707,-246.4884,-240.5648,-375.5454,-132.5088,-41.6034,215.4416,20.7602,39.5483,154.5145,-13.587,-64.521,22.3966,-83.76954,-294.3039,-75.541,7.2382,-148.7191,-109.3707,100.6395,-143.7733
-152.4536,-32.5065,-240.597,-235.3298,-371.5391,-125.4999,-34.5496,222.4415,26.2102,44.5532,162.4722,-5.461,-408.4797,26.32695,-77.2155,-288.4128,-70.3087,15.7564,-143.4752,-102.8186,109.78543,-133.3101
-157.4932,-38.4707,-249.7615,-243.8367,-374.5438,-129.519,-39.588,214.5666,17.7325,40.44659,156.488,-11.5555,-174.4903,21.741500000000002,-84.42494,-294.3039,-76.8491,7.2382,-150.6856,-111.3363,100.6395,-144.4273
-162.5328,-47.519999999999996,-257.6168,-252.3437,-378.4591,-136.4788,-47.6496,206.54579999999999,9.2548,34.5434,147.5117,-21.713,211.4776,15.1908,-91.6343,-303.4678,-84.6976,-3.2458,-158.5515,-120.5091,89.5338,-156.8523
-157.4932,-42.4812,-249.7615,-245.7999,-376.4559,-132.5088,-44.6265,213.54579999999999,14.7047,38.5216,153.4959,-16.6342,53.4773,20.4314,-87.7019,-297.5767,-78.8112,1.34098,-151.34109999999998,-114.6123,96.71979999999999,-150.3128
-151.5373,-34.460300000000004,-239.2878,-237.2929,-372.5407,-125.4999,-36.565,225.504,23.787959999999998,44.5532,163.4908,-7.49249,-366.4706,27.63708,-79.8371,-290.3765,-68.3465,13.7907,-143.4752,-104.7843,111.7453,-138.5417
-153.5226,-38.4707,-246.4884,-242.528,-372.5407,-127.5094,-38.58034,221.5665,20.7602,42.4999,160.49869999999999,-9.524000000000001,-290.4814,24.3618,-84.42494,-294.3039,-72.2708,7.2382,-146.7527,-110.6811,114.3584,-142.4654
-159.4785,-49.4738,-256.3075,-252.3437,-378.4591,-133.489,-47.6496,210.48327,8.6493,36.4683,150.5038,-20.697200000000002,152.4784,16.500999999999998,-93.6005,-303.4678,-82.7355,-4.5563,-156.58499999999998,-122.4747,105.2125,-155.5444
-158.5622,-47.519999999999996,-252.3799,-248.4174,-377.4575,-131.4795,-47.6496,214.5666,10.4659,37.495,152.4773,-19.6815,166.5292,18.4662,-92.2897,-301.5041,-81.4274,-3.2458,-152.65210000000002,-120.5091,110.43871,-151.6207
-151.5373,-38.4707,-241.2516,-237.2929,-372.5407,-123.4904,-38.58034,225.504,20.7602,44.5532,164.5093,-9.524000000000001,-280.5168,26.32695,-83.76954,-291.6857,-69.6546,8.5487,-142.8197,-109.3707,129.3838,-134.618
-150.4683,-37.54524,-243.2154,-239.2561,-372.5407,-122.5101,-38.58034,225.504,20.7602,44.5532,164.5093,-8.50824,-379.5178,26.32695,-84.42494,-291.6857,-68.3465,9.204,-143.4752,-109.3707,133.30349999999999,-132.6561
-156.4242,-46.4916,-254.3437,-250.38049999999998,-376.4559,-129.519,-46.6419,215.4416,10.4659,38.5216,154.5145,-17.65,46.5236,18.4662,-92.2897,-301.5041,-78.8112,-2.5904999999999996,-152.65210000000002,-121.8195,120.2379,-149.6589
-158.5622,-49.4738,-255.6529,-250.38049999999998,-379.4606,-129.519,-49.6649,215.4416,8.6493,37.495,152.4773,-19.6815,221.51389999999998,16.500999999999998,-94.2559,-303.4678,-80.7733,-6.522,-152.65210000000002,-122.4747,119.5846,-152.2747
-152.4536,-40.5274,-243.2154,-239.2561,-375.5454,-123.4904,-40.5957,226.5248,20.7602,43.5265,163.4908,-10.5397,-153.4857,24.3618,-86.3911,-294.3039,-69.6546,5.2725,-143.4752,-111.3363,138.5298,-138.5417
-149.552,-35.4886,-241.2516,-237.2929,-373.5422,-121.4809,-35.5573,231.4832,24.3935,46.4781,168.52,-5.461,-407.4761,26.32695,-82.4587,-290.3765,-63.76819999999999,11.1697,-139.5422,-106.7499,148.3289,-131.3482
-156.4242,-42.4812,-252.3799,-246.45420000000001,-376.4559,-127.5094,-42.6111,221.5665,14.7047,40.44659,159.4801,-13.587,-81.511,21.741500000000002,-89.6681,-298.2313,-72.2708,1.34098,-148.7191,-116.5779,141.1429,-143.7733
-159.4785,-48.5483,-257.6168,-250.38049999999998,-378.4591,-131.4795,-49.6649,216.4624,9.2548,37.495,154.5145,-19.6815,234.4894,16.500999999999998,-94.2559,-303.4678,-77.5031,-5.2115,-153.30759999999998,-121.8195,136.5699,-146.38909999999998
-154.4389,-42.4812,-246.4884,-243.8367,-377.4575,-125.4999,-43.6188,224.4832,18.338,41.47323,160.49869999999999,-12.571200000000001,-33.4801,22.3966,-87.7019,-297.5767,-70.3087,3.3067,-144.7862,-113.3019,151.5953,-128.7324
-149.552,-34.460300000000004,-240.597,-237.2929,-372.5407,-119.5204,-36.565,231.4832,25.6046,46.4781,169.4749,-4.4453,-399.5187,28.2921,-81.80330000000001,-290.3765,-63.76819999999999,12.4802,-138.2313,-105.4395,163.3544,-114.3455
-153.5226,-39.4991,-249.7615,-243.8367,-375.5454,-124.5197,-40.5957,224.4832,19.5491,41.47323,164.5093,-8.50824,-202.5203,23.7067,-86.3911,-297.5767,-70.3087,5.2725,-145.4417,-112.6467,159.4347,-118.2692
-159.4785,-47.519999999999996,-257.6168,-251.6893,-379.4606,-130.4992,-47.6496,216.4624,10.4659,36.4683,155.4694,-18.6657,201.5129,16.500999999999998,-95.5668,-303.4678,-79.4653,-4.5563,-153.30759999999998,-122.4747,149.6355,-125.4627
-156.4242,-44.5378,-251.7253,-247.763,-377.4575,-126.4802,-44.6265,223.4624,16.5214,40.44659,160.49869999999999,-14.602699999999999,84.5182,19.7763,-91.6343,-299.5404,-74.2329,1.34098,-147.4082,-117.23310000000001,153.5552,-117.6153
-149.552,-36.51692,-242.5608,-239.2561,-373.5422,-120.5006,-35.5573,233.5248,25.6046,45.4515,170.4935,-4.4453,-348.4769,26.32695,-83.76954,-291.6857,-65.7304,12.4802,-138.2313,-107.4051,167.2741,-100.6125
-152.4536,-37.54524,-245.8338,-243.8367,-374.5438,-120.5006,-36.565,230.4623,22.57686,43.5265,168.52,-5.461,-318.5114,25.6719,-86.3911,-294.3039,-67.6925,9.204,-141.5087,-111.3363,154.20850000000002,-109.7679
-158.5622,-47.519999999999996,-257.6168,-254.3068,-379.4606,-127.5094,-46.6419,220.5457,11.677,38.5216,158.5252,-15.618500000000001,127.531,16.500999999999998,-95.5668,-304.7769,-78.8112,-4.5563,-150.6856,-123.7851,124.1576,-133.3101
-157.4932,-48.5483,-256.3075,-253.6524,-379.4606,-127.5094,-46.6419,221.5665,12.2825,38.5216,158.5252,-16.6342,184.5229,17.156,-95.5668,-303.4678,-77.5031,-5.2115,-148.7191,-122.4747,116.3182,-137.2338
-150.4683,-38.4707,-244.5246,-242.528,-375.5454,-119.5204,-36.565,233.5248,22.57686,45.4515,169.4749,-5.461,-255.4977,25.6719,-86.3911,-294.3039,-66.3844,7.2382,-138.2313,-111.3363,128.7306,-123.5008
-149.552,-37.54524,-243.2154,-242.528,-374.5438,-118.4911,-34.5496,234.5456,23.787959999999998,46.4781,171.5121,-2.4138,-392.4933,26.32695,-85.7357,-293.6493,-65.7304,10.5145,-136.2648,-109.3707,127.424,-123.5008
-155.5079,-45.463300000000004,-255.6529,-251.6893,-378.4591,-124.5197,-43.6188,223.4624,12.2825,40.44659,161.5173,-12.571200000000001,8.529000000000003,18.4662,-95.5668,-302.8132,-76.8491,-1.2799999999999998,-145.4417,-121.8195,111.7453,-139.8496
-158.5622,-49.4738,-257.6168,-254.3068,-379.4606,-126.4802,-46.6419,220.5457,9.2548,39.5483,158.5252,-17.65,223.5211,17.156,-97.533,-304.7769,-80.7733,-6.522,-147.4082,-124.44030000000001,105.2125,-145.7352
-152.4536,-40.5274,-247.7977,-244.4911,-375.5454,-121.4809,-39.588,229.4415,18.338,43.5265,165.5279,-8.50824,-127.5347,25.6719,-88.3573,-296.2676,-72.2708,3.3067,-137.57580000000002,-113.3019,115.665,-133.3101
-148.483,-35.4886,-243.2154,-242.528,-372.5407,-118.4911,-34.5496,233.5248,22.57686,45.4515,170.4935,-4.4453,-414.5015,28.2921,-84.42494,-291.6857,-67.6925,9.204,-134.29829999999998,-108.71549999999999,121.5445,-127.4245
-154.4389,-42.4812,-253.6891,-252.3437,-375.5454,-125.4999,-42.6111,223.4624,12.2825,40.44659,161.5173,-12.571200000000001,-116.4948,22.3966,-92.2897,-298.2313,-77.5031,-0.6248,-142.8197,-118.5435,107.1723,-143.7733
-159.4785,-50.5021,-260.2352,-258.2331,-378.4591,-131.4795,-48.6572,216.4624,6.2271,36.4683,154.5145,-19.6815,225.52839999999998,15.1908,-98.8438,-305.4315,-86.6597,-10.4535,-150.6856,-127.71629999999999,96.71979999999999,-152.2747
-155.5079,-44.5378,-252.3799,-251.6893,-376.4559,-126.4802,-43.6188,224.4832,13.4936,40.44659,161.5173,-13.587,-6.525500000000001,20.4314,-92.2897,-299.5404,-79.4653,-1.2799999999999998,-143.4752,-120.5091,105.2125,-141.8115
-150.4683,-35.4886,-245.8338,-244.4911,-372.5407,-120.5006,-35.5573,231.4832,21.3658,45.4515,170.4935,-4.4453,-394.5006,26.32695,-86.3911,-293.6493,-71.6167,8.5487,-137.57580000000002,-111.3363,115.665,-131.3482
-154.4389,-41.4529,-255.6529,-252.3437,-375.5454,-124.5197,-39.588,224.4832,14.7047,42.4999,164.5093,-9.524000000000001,-236.5004,21.741500000000002,-92.2897,-298.2313,-77.5031,1.34098,-144.7862,-119.8539,107.1723,-140.5036
-160.5475,-51.5304,-265.4721,-261.505,-378.4591,-130.4992,-48.6572,214.5666,2.5938000000000017,37.495,154.5145,-20.697200000000002,184.5229,12.5706,-101.4654,-307.3951,-87.3138,-11.764,-154.61860000000001,-129.68189999999998,93.4534,-155.5444
-158.5622,-48.5483,-259.5806,-257.5787,-378.4591,-128.4897,-46.6419,218.5041,7.4382,39.5483,157.5066,-17.65,109.4656,15.1908,-98.8438,-304.7769,-85.3516,-8.4877,-150.6856,-125.7507,97.3731,-149.6589
-151.5373,-39.4991,-249.7615,-248.4174,-373.5422,-120.5006,-38.58034,228.5665,17.7325,45.4515,167.5014,-6.4767,-330.4832,23.7067,-90.3235,-295.613,-74.2329,3.3067,-140.85320000000002,-115.2675,109.78543,-136.5799
-153.5226,-41.4529,-253.6891,-253.6524,-374.5438,-121.4809,-39.588,225.504,13.4936,44.5532,165.5279,-8.50824,-345.5377,21.741500000000002,-92.2897,-297.5767,-77.5031,0.6857,-143.4752,-117.23310000000001,107.1723,-139.8496
-159.4785,-50.5021,-265.4721,-262.8137,-378.4591,-129.519,-49.6649,214.5666,3.8049,37.495,155.4694,-19.6815,100.50460000000001,13.2256,-101.4654,-305.4315,-87.3138,-12.4192,-153.30759999999998,-128.3715,91.4936,-155.5444
-159.4785,-51.5304,-264.8174,-263.4681,-380.4622,-130.4992,-49.6649,214.5666,3.8049,37.495,154.5145,-20.697200000000002,199.5057,13.2256,-101.4654,-305.4315,-88.6219,-12.4192,-153.30759999999998,-128.3715,91.4936,-154.2365
-154.4389,-41.4529,-253.6891,-253.6524,-375.5454,-123.4904,-40.5957,225.504,13.4936,43.5265,164.5093,-10.5397,-226.5358,21.741500000000002,-92.2897,-296.2676,-79.4653,-0.6248,-143.4752,-116.5779,106.519,-139.8496
-152.4536,-39.4991,-252.3799,-252.3437,-373.5422,-121.4809,-37.57265,226.5248,16.5214,44.5532,168.52,-6.4767,-403.5333,22.3966,-90.3235,-295.613,-76.8491,4.6172,-143.4752,-113.3019,109.78543,-135.272
-159.4785,-46.4916,-263.5082,-261.505,-377.4575,-127.5094,-46.6419,216.4624,7.4382,39.5483,158.5252,-15.618500000000001,-23.5155,15.1908,-98.8438,-304.7769,-85.3516,-6.522,-152.65210000000002,-123.7851,97.3731,-149.6589
-161.4637,-51.5304,-266.7813,-263.4681,-380.4622,-130.4992,-50.6726,213.54579999999999,4.410399999999999,37.495,153.4959,-20.697200000000002,226.53199999999998,11.2604,-101.4654,-307.3951,-89.2759,-11.764,-155.2741,-127.71629999999999,91.4936,-153.5826
-156.4242,-43.5095,-254.3437,-253.6524,-376.4559,-124.5197,-43.6188,223.4624,14.7047,42.4999,163.4908,-12.571200000000001,-97.4975,18.4662,-92.2897,-299.5404,-78.8112,-0.6248,-146.7527,-118.5435,105.2125,-138.5417
-151.5373,-37.54524,-248.4523,-248.4174,-373.5422,-119.5204,-36.565,230.4623,20.7602,46.4781,170.4935,-4.4453,-413.4979,24.3618,-85.7357,-294.3039,-70.3087,9.204,-140.85320000000002,-109.3707,116.3182,-128.7324
-157.4932,-43.5095,-257.6168,-256.2699,-376.4559,-124.5197,-42.6111,223.4624,13.4936,41.47323,165.5279,-10.5397,-146.53199999999998,18.4662,-92.2897,-301.5041,-76.8491,1.34098,-147.4082,-118.5435,106.519,-138.5417
-162.5328,-49.4738,-263.5082,-262.8137,-379.4606,-129.519,-50.6726,216.4624,5.621500000000001,37.495,157.5066,-18.6657,219.5066,14.5358,-99.4992,-308.7043,-82.7355,-7.8325,-152.65210000000002,-125.7507,96.71979999999999,-148.351
-156.4242,-43.5095,-253.6891,-253.6524,-377.4575,-123.4904,-43.6188,225.504,14.7047,43.5265,165.5279,-10.5397,24.5154,20.4314,-92.2897,-301.5041,-74.2329,-0.6248,-144.7862,-117.23310000000001,107.1723,-134.618
-149.552,-35.4886,-242.5608,-245.7999,-374.5438,-116.4816,-34.5496,234.5456,22.57686,49.558,175.5228,-1.3979999999999997,-380.5214,28.2921,-85.7357,-293.6493,-63.76819999999999,10.5145,-136.2648,-109.3707,120.2379,-116.3074
-153.5226,-39.4991,-249.7615,-250.38049999999998,-376.4559,-120.5006,-38.58034,230.4623,18.338,46.4781,171.5121,-3.4295,-261.5195,25.6719,-89.6681,-298.2313,-67.6925,5.2725,-140.85320000000002,-113.3019,109.78543,-124.8087
-158.5622,-49.4738,-259.5806,-260.8506,-380.4622,-125.4999,-45.6342,222.4415,8.6493,40.44659,163.4908,-11.5555,171.4757,18.4662,-98.8438,-308.7043,-75.541,-6.522,-148.7191,-124.44030000000001,90.187,-140.5036
-157.4932,-46.4916,-256.3075,-257.5787,-380.4622,-123.4904,-44.6265,226.5248,11.677,42.4999,165.5279,-10.5397,139.5029,18.4662,-97.533,-305.4315,-72.2708,-3.2458,-147.4082,-121.8195,100.6395,-130.6943
-152.4536,-38.4707,-248.4523,-250.38049999999998,-376.4559,-116.4816,-36.565,235.5665,22.57686,48.5314,175.5228,0.6334999999999997,-306.5395,25.6719,-90.3235,-297.5767,-64.4223,6.583,-140.85320000000002,-111.3363,129.3838,-106.4981
-153.5226,-38.4707,-255.6529,-255.6155,-376.4559,-118.4911,-35.5573,232.504,21.3658,48.5314,175.5228,0.6334999999999997,-363.5314,21.741500000000002,-91.6343,-299.5404,-67.6925,6.583,-146.7527,-113.3019,141.1429,-102.5744
-161.4637,-48.5483,-271.3635,-269.3575,-381.4638,-126.4802,-44.6265,220.5457,8.6493,40.44659,164.5093,-9.524000000000001,74.4819,10.6054,-101.4654,-310.66790000000003,-80.7733,-6.522,-160.518,-126.4059,144.4093,-116.3074
-163.449,-49.4738,-273.3273,-269.3575,-381.4638,-127.5094,-46.6419,219.5249,9.2548,40.44659,161.5173,-11.5555,210.4739,6.675000000000001,-103.4316,-311.3225,-83.3895,-7.8325,-165.7619,-127.71629999999999,163.3544,-116.3074
-156.4242,-39.4991,-261.5444,-260.8506,-377.4575,-120.5006,-37.57265,229.4415,20.7602,47.5048,171.5121,-1.3979999999999997,-192.484,13.2256,-93.6005,-302.8132,-73.5789,4.6172,-158.5515,-116.5779,195.36509999999998,-103.2283
-155.5079,-36.51692,-262.85360000000003,-260.8506,-374.5438,-118.4911,-34.5496,232.504,22.57686,48.5314,175.5228,2.664999999999999,-405.5405,15.1908,-90.3235,-300.8495,-71.6167,9.204,-158.5515,-113.3019,233.2553,-96.6888
